date,temp_anom,cpi,oil,pce_nom,unemploy,pop,y10,sp500,div,gold,infl,dloil,pce_real,act,unrate,dy10,ret_eq,ret_bond,ret_gold,temp_shock
2004-11-01,0.6462,191.0,43.110454545454544,8458.4,7932.0,294466.0,4.19,1168.94,19.346666666666668,439.375,0.6284367779134215,-14.378080084573064,44.2848167539267,0.4275942149680745,2.6936895940448133,0.09000000000000075,4.611741895263669,-0.43070306482612447,4.347070186817703,0.2631844387673762
2004-12-01,0.4102,190.3,39.60217391304348,8516.5,7934.0,294694.0,4.23,1199.21,19.44,442.079,-4.405984493430992,-8.488151900764862,44.753021544929055,1.0517081626841396,2.6922841998819114,0.040000000000000036,3.058728286087754,0.3963320411192491,0.980699031812371,0.02663323851709387
2005-01-01,0.6426,190.7,44.509,8521.2,7784.0,294914.0,4.22,1181.41,19.703333333333333,424.03,2.519685965123486,11.680740236631149,44.683796539066606,-0.1548020628852953,2.639413523942573,-0.010000000000000675,-1.566525185370239,0.22252616957304827,-4.378412999685466,0.2584820382668115
2005-02-01,0.5272,191.8,45.475,8575.7,7980.0,295105.0,4.17,1199.63,19.96666666666667,423.35,6.901979811557268,2.1471308490186303,44.71167883211679,0.062379653642530286,2.7041222615679166,-0.04999999999999982,1.0938926418922985,0.1765016823702262,-0.7356597200620207,0.14253083801652922
2005-03-01,0.6398,193.3,53.10454545454545,8622.5,7737.0,295287.0,4.5,1194.9,20.23,433.85,9.348268517936376,15.509980196060047,44.60682876357993,-0.23477803093898686,2.620162756911073,0.33000000000000007,-1.0331036877032445,-3.071522376494699,1.6709368386265133,0.2545796377662469
2005-04-01,0.6256,194.6,51.88380952380952,8715.9,7672.0,295490.0,4.34,1164.43,20.46333333333333,429.233,8.043340245143327,-2.3255740086346677,44.78879753340185,0.4071094497255512,2.596365359233815,-0.16000000000000014,-3.1070183535196745,0.984721646238057,-1.7401740744186434,0.2398284375159646
2005-05-01,0.5495,194.4,48.64545454545455,8680.6,7651.0,295704.0,4.14,1178.28,20.696666666666665,421.873,-1.2339332706790884,-6.444841375955157,44.65329218106996,-0.3030015430928845,2.5873846819792767,-0.20000000000000018,1.431502117878417,2.064494439223259,-1.626729643254965,0.16317723726568223
2005-06-01,0.5671,194.5,54.35454545454545,8775.3,7524.0,295936.0,4.0,1202.25,20.93,430.657,0.6171252385954062,11.096987056959984,45.1172236503856,1.0336035062318505,2.5424416089965396,-0.13999999999999968,2.107448289442716,1.4135728967837136,2.0093357695113667,0.18022603701539996
2005-07-01,0.5531,195.4,57.52,8867.9,7406.0,296186.0,4.18,1222.24,21.11,424.479,5.539891860217594,5.660447032430316,45.38331627430911,0.5880481838809182,2.500455794669566,0.17999999999999972,1.331212553619969,-1.568324321684797,-1.9065991589215514,0.16567483676511785
2005-08-01,0.5818,196.4,63.98347826086956,8872.6,7345.0,296440.0,4.26,1224.27,21.29,437.93,6.125587574019065,10.64921844459592,45.176171079429736,-0.4574795246892194,2.477735798137903,0.08000000000000007,-0.19970352438664268,-0.8021322978349226,2.609188937795359,0.19382363651483547
2005-09-01,0.6307,198.8,62.908181818181816,8923.6,7553.0,296707.0,4.2,1225.92,21.47,456.048,14.575077962530258,-1.69486660109186,44.88732394366197,-0.6414321941251799,2.5456089677695504,-0.05999999999999961,-0.9340679588405016,-0.379589830210858,2.8393088577700176,0.2421724362645532
2005-10-01,0.68,199.2,58.53857142857142,8959.6,7453.0,296972.0,4.46,1191.96,21.72,469.898,2.4120611136286385,-7.199035422023492,44.97791164658635,0.20160795887926852,2.5096642107673452,0.2599999999999998,-2.8585266859012037,-1.9310050928023847,2.7907531814456377,0.2909212360142709
2005-11-01,0.6357,197.6,55.24181818181818,8987.7,7566.0,297207.0,4.54,1237.37,21.97,476.666,-9.677471804075921,-5.796563540263833,45.484311740890696,1.119595263247053,2.545700471388628,0.08000000000000007,4.693223140076461,0.5381226503396596,2.236494594521332,0.24607003576398856
2005-12-01,0.5946,196.8,56.855714285714285,9026.8,7279.0,297431.0,4.47,1262.07,22.22,510.097,-4.868160834737978,2.8796488060371495,45.86788617886178,0.8397755082317993,2.447290295900562,-0.07000000000000028,2.5287962488594777,1.3440134028948338,7.184166842397044,0.2044188355137062
2006-01-01,0.4943,198.3,62.985238095238095,9100.1,7064.0,297647.0,4.42,1278.73,22.406666666666663,549.864,9.111661089116652,10.238365270132999,45.8905698436712,0.04944212501993839,2.3732811014389528,-0.04999999999999982,0.6980267977860283,0.013194909240277566,6.747702030288316,0.10356763526342389
2006-02-01,0.6356,198.7,60.21,9134.7,7184.0,297854.0,4.57,1276.65,22.593333333333334,554.995,2.418136838425511,-4.506193151030402,45.97232008052341,0.17798320627702147,2.4119199339273605,0.15000000000000036,-0.216935881619197,-1.0331780698687953,0.7273015742520705,0.2443164350131416
2006-03-01,0.5313,199.8,62.06478260869565,9168.1,7072.0,298060.0,4.72,1293.74,22.78,557.093,6.624859988018628,3.034026884618246,45.886386386386384,-0.18709978076274503,2.372676642286788,0.14999999999999947,0.9243318932905711,-1.3712383323348813,-0.17476294748064447,0.1394652347628592
2006-04-01,0.4758,201.5,70.26,9223.3,7120.0,298281.0,4.99,1302.17,23.0,610.653,10.167018206741574,12.402392651514216,45.77320099255583,-0.24696914877577747,2.3870109058237032,0.27000000000000046,-0.05068402417168043,-2.6139181838951346,8.332416935186338,0.08341403451257712
2006-05-01,0.4638,202.5,69.77695652173912,9254.1,6980.0,298496.0,5.11,1290.01,23.22,675.393,5.940606191827413,-0.6898827367874283,45.699259259259264,-0.16166996973350223,2.338389794168096,0.1200000000000001,-1.283377398444897,-1.0392171826522851,9.581536210642838,0.07086283426229478
2006-06-01,0.5698,202.9,68.5559090909091,9283.8,7001.0,298739.0,5.11,1253.17,23.44,596.145,2.368032342209503,-1.7654215996298461,45.75554460325283,0.12308888920613548,2.3435172508443824,0.0,-2.93894892391004,0.2284973048158748,-12.678417788824348,0.17631163401201244
2006-07-01,0.4758,203.5,73.67428571428572,9360.4,7175.0,298996.0,5.09,1260.24,23.66,633.71,3.543309661057492,7.200423001381573,45.997051597051595,0.526432082669448,2.399697654818125,-0.020000000000000462,0.42363741024015883,0.29055752824521275,5.81547524256969,0.08176043376173014
2006-08-01,0.6309,203.9,73.2304347826087,9368.6,7091.0,299263.0,4.88,1287.15,23.88,632.593,2.3564072373115863,-0.6042723212132728,45.94703285924473,-0.10880252500635734,2.3694877081363215,-0.20999999999999996,2.070947767254097,1.9077993968907008,-0.3727863874294357,0.23630923351144784
2006-09-01,0.545,202.9,61.95857142857143,9393.9,6847.0,299554.0,4.72,1317.74,24.1,598.186,-5.899716898369078,-16.714515134204344,46.298176441596844,0.7613301137356032,2.285731454095088,-0.16000000000000014,2.9927020664887816,2.1783097415307573,-5.100907223947093,0.14985803326116554
2006-10-01,0.6095,201.8,57.808181818181815,9413.3,6727.0,299835.0,4.73,1363.38,24.36,585.78,-6.523366694711896,-6.9335639324847875,46.64667988107036,0.7499179330903161,2.2435672953457737,0.010000000000000675,4.0972740717085765,0.8569472245593193,-1.5521311000120441,0.2138068330108832
2006-11-01,0.6548,201.5,58.76136363636363,9431.2,6872.0,300094.0,4.6,1388.64,24.62,627.827,-1.78527183932502,1.635423830971483,46.804962779156334,0.3387485654377187,2.289949149266563,-0.13000000000000078,2.1322041201432236,1.5829393199437578,7.080808487737489,0.2585556327606009
2006-12-01,0.7095,201.8,62.47210526315789,9516.5,6762.0,300340.0,4.56,1416.42,24.88,629.791,1.78527183932502,6.1235583406330285,47.158077304261646,0.7516065617150236,2.2514483585270026,-0.040000000000000036,1.9782698008897974,0.5545606800562486,0.16356409709343822,0.31270443251031854
2007-01-01,0.8886,202.416,53.68142857142857,9553.1,7116.0,300574.0,4.76,1424.16,25.08333333333333,631.166,3.657453303366154,-15.165303628350024,47.195379811872584,0.07906972504141407,2.36747024027361,0.20000000000000018,0.3868377741335565,-1.5247877752805143,-0.0866993638616087,0.49125323226003614
2007-02-01,0.63,203.499,57.55578947368421,9590.8,6927.0,300802.0,4.72,1444.8,25.286666666666665,664.745,6.403326232017648,6.968762408875051,47.12946992368513,-0.13975086967907835,2.3028437310922136,-0.040000000000000036,1.051005684103418,0.18305614733186287,4.649850084868934,0.2321020320097541
2007-03-01,0.5827,205.352,62.05045454545455,9631.6,6731.0,301021.0,4.56,1406.95,25.49,654.895,10.877386750410878,7.519310796485179,46.90287895905567,-0.4819435139213457,2.2360566206344408,-0.16000000000000014,-3.410252330344745,0.7668844374657612,-2.3993079987381094,0.18425083175947177
2007-04-01,0.7175,206.686,67.4857894736842,9670.6,6850.0,301254.0,4.69,1463.64,25.71666666666667,679.368,7.770184270090397,8.39692123044724,46.78884878511365,-0.2434157913214552,2.2738287292450887,0.13000000000000078,3.4490214125147216,-1.3075153558408725,3.021288323466109,0.3184996315091895
2007-05-01,0.572,207.949,67.21227272727273,9708.9,6766.0,301483.0,4.75,1511.14,25.94333333333333,667.31,7.310548735597422,-0.4061188674490346,46.688851593419535,-0.21394884434080552,2.24423931034254,0.05999999999999961,2.727537400616213,-0.6983790612997819,-2.400037262006638,0.17244843125890708
2007-06-01,0.4968,208.352,71.04571428571428,9723.3,6979.0,301739.0,5.1,1514.19,26.17,655.66,2.3233196704492087,5.546767230499405,46.66765857779143,-0.045402331242483385,2.3129260718700597,0.34999999999999964,0.15194377285242,-2.5977766392040977,-1.954844338509254,0.09669723100862482
2007-07-01,0.5594,208.299,76.92999999999999,9759.6,7149.0,302004.0,5.0,1520.71,26.440000000000005,665.38,-0.3052914806065843,7.957238444141979,46.85380150648827,0.39807585197570994,2.367187189573648,-0.09999999999999964,0.5998934112271757,1.2504409567172126,1.4970353690236138,0.15874603075834248
2007-08-01,0.5793,207.917,70.76086956521739,9800.6,7067.0,302267.0,4.67,1454.62,26.71,665.411,-2.202703061440303,-8.358975931726853,47.13707873815032,0.6027778198120171,2.337999186149993,-0.33000000000000007,-4.1068034589644915,3.2402252551200257,0.1882174717800389,0.1780948305080602
2007-09-01,0.5064,208.49,77.17315789473685,9837.5,7170.0,302546.0,4.52,1497.12,26.98,712.653,3.302540226262707,8.674554275297375,47.184517243033234,0.10058885961234942,2.369887554289265,-0.15000000000000036,2.7547093321475566,1.313954981144777,6.583761421962375,0.10464363025777779
2007-10-01,0.5534,208.936,82.34,9853.9,7237.0,302807.0,4.53,1539.66,27.230000000000004,754.604,2.5642878194453544,6.480531543521106,47.16228893058161,-0.04712043526304832,2.3899711697549924,0.010000000000000675,2.735416901054175,0.08297601504621502,5.506157588932847,0.1510924300074955
2007-11-01,0.5283,210.177,92.41428571428571,9928.6,7240.0,303054.0,4.15,1463.39,27.480000000000004,806.248,7.106457457847526,11.542455765286697,47.23923169519025,0.1630117420499566,2.389013179169389,-0.3799999999999999,-5.516436211012635,2.8252952118460386,6.027623126742299,0.1254412297572134
2007-12-01,0.4117,210.036,90.92684210526315,9947.6,7645.0,303287.0,4.1,1479.22,27.73,803.203,-0.8053059108124927,-1.6226323714334079,47.36140471157326,0.2582923095373335,2.5207147025754484,-0.05000000000000071,1.299132627099103,0.8129421592343801,-0.3112815237489741,0.008290029506931085
2008-01-01,0.2036,211.08,92.17809523809524,9963.2,7685.0,303506.0,3.74,1378.76,27.92,889.595,5.949916728921778,1.3667273293426874,47.201061209020274,-0.339127485021562,2.5320751484319914,-0.35999999999999943,-7.360255684748183,2.7258402725898474,9.720055504590697,-0.20036117074335125
2008-02-01,0.2604,211.693,94.9865,9955.7,7497.0,303711.0,3.74,1354.87,28.11,922.298,3.4798840772644724,3.0012252665754247,47.028952303571685,-0.3652957065787277,2.468465086875352,0.0,-1.8651483879457194,0.021676326894627326,3.3202175372862186,-0.14411237099363355
2008-03-01,0.6034,213.528,103.63550000000001,10004.2,7822.0,303907.0,3.51,1316.94,28.3,968.434,10.35703161046655,8.714515898264175,46.851935109212846,-0.37711063246379517,2.5738136995857284,-0.23000000000000043,-3.523633883441161,1.288580699127791,4.018109248358481,0.19833642875608415
2008-04-01,0.4406,214.823,109.07136363636364,10044.6,7637.0,304117.0,3.68,1370.47,28.436666666666667,909.705,7.255753970355983,5.11224450366754,46.75756320319519,-0.2016289793040471,2.511204569294055,0.17000000000000037,3.552405923938568,-1.672146164196335,-6.860642441806686,0.03498522850580177
2008-05-01,0.4278,216.632,122.79714285714284,10093.3,8395.0,304323.0,3.88,1403.22,28.57333333333333,888.663,10.062753801201296,11.853136854793522,46.591916245060744,-0.3548967449547913,2.7585821643451203,0.19999999999999973,1.692567351172384,-2.131896150100106,-3.1787913267521617,0.021634028255519466
2008-06-01,0.3775,218.815,132.32238095238094,10149.4,8575.0,304556.0,4.1,1341.25,28.71,889.488,12.031875043757267,7.470747620323781,46.38347462468295,-0.44838094821972874,2.8155741472832583,0.21999999999999975,-5.341194851269568,-2.4393229203131037,-0.909863227722596,-0.02921717199476287
2008-07-01,0.5309,219.964,132.71818181818182,10151.1,8937.0,304798.0,4.01,1257.33,28.756666666666668,939.772,6.284727170595872,0.2986721397600256,46.14891527704534,-0.5069789082253529,2.932105853712951,-0.08999999999999986,-6.794474189787176,0.5379394024503428,4.975400371985117,0.12363162775495484
2008-08-01,0.4517,219.086,113.24333333333334,10140.3,9438.0,305045.0,3.89,1281.47,28.80333333333333,839.025,-4.799459763049896,-15.868905059097305,46.28456405247254,0.2935059326790057,3.0939697421691883,-0.11999999999999966,2.4888295212254943,1.694121646920822,-10.939723944813196,0.04388042750467247
2008-09-01,0.5451,218.783,97.23476190476191,10083.2,9494.0,305309.0,3.69,1216.95,28.85,829.932,-1.6607709522084235,-15.241061552051072,46.087675916318915,-0.42629351498768564,3.1096364666616445,-0.20000000000000018,-4.830253369427391,2.06256424601737,-0.9512757884055034,0.1367292272543904
2008-10-01,0.5895,216.573,71.58217391304348,9983.3,10074.0,305554.0,3.81,968.8,28.696666666666665,806.62,-12.183237534517133,-30.62822050220051,46.09669718755338,0.01957223542237152,3.29696223908049,0.1200000000000001,-21.542675576313844,0.3627697945430936,-1.833839420860528,0.18057802700410808
2008-11-01,0.6175,212.425,52.45263157894737,9851.2,10538.0,305786.0,3.53,883.04,28.543333333333333,760.863,-23.206425801300767,-31.09355685932109,46.37495586677651,0.6018266352947776,3.4462009379108265,-0.28000000000000025,-7.065896399049462,4.491368816775066,-3.9060674027954434,0.20802682675382578
2008-12-01,0.4623,210.228,39.94681818181818,9744.2,11286.0,306004.0,2.42,877.56,28.39,816.092,-12.47559461750356,-27.23614826512213,46.350628841067795,-0.052471011843202575,3.688187082521797,-1.1099999999999999,0.6863452774165935,10.213799551458628,8.047010718101433,0.05227562650354339
2009-01-01,0.5805,211.143,43.439499999999995,9792.1,12058.0,306208.0,2.52,865.58,28.013333333333332,858.69,5.211567601087097,8.38201414008819,46.37662626750591,0.056072892676173325,3.937846169923712,0.10000000000000009,-1.5395158577637258,-1.0326306334239255,4.653790539217262,0.1699244262532611
2009-02-01,0.4573,212.193,43.32473684210526,9775.7,12898.0,306402.0,2.87,805.23,27.63666666666667,943.0,5.952730614931312,-0.2645403889880882,46.06985150311273,-0.6636832421237138,4.209502548938976,0.3500000000000001,-7.437642137913214,-3.08606088457761,8.869770168770774,0.04617322600297874
2009-03-01,0.4392,212.709,46.540454545454544,9742.9,13426.0,306588.0,2.82,757.13,27.26,924.273,2.9145558476592726,7.159816305535083,45.803891701808574,-0.578969648897143,4.37916682975198,-0.050000000000000266,-6.102590492502061,0.3962870126950627,-2.248759662413402,0.02752202575269641
2009-04-01,0.5207,213.24,50.18190476190476,9741.9,13853.0,306787.0,2.93,848.15,26.703333333333333,890.2,2.9919090317722663,7.533257420905448,45.68514350028137,-0.2595901638901221,4.515510761538136,0.11000000000000032,11.36495285833252,-0.8943257526476913,-4.005458349376223,0.10847082550241416
2009-05-01,0.5476,213.856,57.302499999999995,9759.7,14499.0,306984.0,3.29,902.41,26.14666666666667,928.645,3.461519248919487,13.26897539813352,45.636783630106244,-0.10591076254127252,4.723047455241967,0.3599999999999999,6.153846775272884,-2.924293270743289,3.939577850320042,0.13481962525213176
2009-06-01,0.6205,215.693,68.60954545454545,9807.6,14707.0,307206.0,3.72,926.12,25.59,945.67,10.263850871474034,18.0087418833188,45.47018215704728,-0.36572759792843357,4.78734139307175,0.43000000000000016,1.9681614991290644,-4.021154239289504,0.9613927466107342,0.20716842500184973
2009-07-01,0.6761,215.351,64.43545454545455,9835.2,14601.0,307439.0,3.56,935.82,25.026666666666664,934.228,-1.904214354535938,-6.276765357873959,45.67055644041588,0.43970371381072404,4.74923480755532,-0.16000000000000014,1.4232286308407749,1.7486845295446627,-1.0586305901725268,0.2622172247515674
2009-08-01,0.6189,215.834,72.50857142857143,9961.9,14814.0,307685.0,3.59,1009.73,24.46333333333333,949.375,2.6884063333525887,11.804076343256842,46.15537867064503,1.055969067402307,4.814664348278272,0.029999999999999805,7.579168965408435,-0.1673671944460475,1.3843014951358867,0.20446602450128504
2009-09-01,0.6767,215.969,67.64619047619047,9875.4,15009.0,307946.0,3.4,1044.55,23.9,996.591,0.750342194372422,-6.94137406936326,45.72600697322301,-0.9346285321794934,4.873906464120333,-0.18999999999999995,3.518282382420586,1.7566381504689643,4.791129659011784,0.2617148242510027
2009-10-01,0.6174,216.177,72.76954545454545,9924.6,15352.0,308189.0,3.39,1067.66,23.40333333333333,1043.159,1.1551652417221447,7.300649522943736,45.90960185403628,0.4007069496717808,4.981358841490125,-0.009999999999999787,2.2745547387012772,0.2670695631898196,4.4705795449232255,0.20186362400072033
2009-11-01,0.6935,216.33,76.662,9946.1,15219.0,308418.0,3.4,1088.07,22.906666666666663,1127.036,0.8490036353563823,5.210861282803592,45.97651735774049,0.1456488011628565,4.93453689473377,0.009999999999999787,1.9981487238877895,0.13174969705363648,7.663006545940654,0.27741242375043806
2009-12-01,0.6317,215.949,74.45636363636363,10000.6,15098.0,308633.0,3.59,1110.38,22.41,1134.724,-2.115301082808685,-2.919291805628621,46.31000838160862,0.7227327561272201,4.8918942562849725,0.18999999999999995,2.374000930828778,-1.0603915764326093,0.8561022698948761,0.21506122350015577
2010-01-01,0.7063,216.687,76.16736842105263,10003.4,15046.0,308833.0,3.73,1123.58,22.24,1117.963,4.093976733249249,2.2719904248256206,46.165206034510604,-0.31317032646813736,4.871888690651582,0.14000000000000012,1.0054200318275484,-1.1619980611041052,-1.8292817460751287,0.28911002324987345
2010-02-01,0.7791,216.741,73.75210526315789,10034.7,15113.0,309027.0,3.69,1089.16,22.07,1095.413,0.2990116020896494,-3.2223594275586187,46.298116184755074,0.2874874892989432,4.890511185106803,-0.040000000000000036,-2.967524947039999,0.6059156998258628,-2.062599460026515,0.3613588229995911
2010-03-01,0.8514,217.631,78.82739130434783,10095.5,15202.0,309212.0,3.73,1152.05,21.9,1113.337,4.917450915527155,6.6551001094577344,46.388152423138244,0.19428178101446036,4.916368058160744,0.040000000000000036,5.362121062337021,-0.4222875762939299,1.213247485740343,0.43310762274930903
2010-04-01,0.8191,218.009,84.81761904761905,10106.9,15325.0,309191.0,3.85,1197.32,21.946666666666665,1148.688,2.0824539245065665,7.324275115604628,46.3600126600278,-0.060679936791530054,4.956483209407777,0.1200000000000001,3.833370351132692,-0.8227044937088814,2.9523231524184013,0.4002564224990267
2010-05-01,0.7077,218.178,75.94550000000001,10140.2,14849.0,309376.0,3.42,1125.06,21.99333333333333,1205.434,0.929876452750733,-11.048731522404243,46.47673000944184,0.2514465879644767,4.79966125362019,-0.43000000000000016,-6.139653186982532,3.68334362893744,4.744434950671206,0.28830522224874433
2010-06-01,0.643,217.965,74.7609090909091,10165.9,14474.0,309562.0,3.2,1083.36,22.04,1232.92,-1.1720927325253427,-1.5720835142258416,46.64005688986764,0.35080043750945755,4.675638482759512,-0.21999999999999975,-3.509839345627339,2.14267439437711,2.3522415546848308,0.22305402199846203
2010-07-01,0.6112,218.011,75.58,10184.3,14512.0,309767.0,3.01,1079.8,22.14333333333333,1192.966,0.2532249491022043,1.089655528339506,46.71461531757571,0.15973157378748049,4.684811487343713,-0.1900000000000004,-0.1795056264980839,1.7655645875748194,-3.3153717338753275,0.19070282174817965
2010-08-01,0.6089,218.312,77.03954545454545,10247.1,14648.0,309989.0,2.7,1087.28,22.246666666666663,1215.81,1.6556544454381594,1.9127169428398538,46.937868738319466,0.4767707891418116,4.725328963285794,-0.3099999999999996,0.7227232191688394,2.592862129546817,1.7588166169037578,0.18785162149789736
2010-09-01,0.5602,218.439,77.8404761904762,10268.9,14579.0,310218.0,2.65,1122.08,22.35,1270.977,0.6978805053474701,1.0342688064231886,47.010378183383004,0.1543604310603186,4.699598346968906,-0.050000000000000266,3.2581861826582283,0.5668432912210463,4.379380763271001,0.13860042124761507
2010-10-01,0.6386,218.711,82.6647619047619,10343.7,14516.0,310451.0,2.54,1171.58,22.476666666666667,1342.024,1.4933091255713293,6.0131860342785615,47.29391754415644,0.6013304335291014,4.675778142122267,-0.10999999999999988,4.352220164365485,0.9763909062023882,5.314860181768477,0.21644922099733266
2010-11-01,0.7283,218.803,85.2747619047619,10399.8,15081.0,310657.0,2.76,1198.89,22.60333333333333,1369.886,0.5046695722974448,3.1085120456827653,47.530426913707764,0.4988378487472467,4.854550195231397,0.21999999999999975,2.4192201875557595,-1.590389131024785,2.0128044576837034,0.30559802074705034
2010-12-01,0.4299,219.179,91.44681818181817,10436.1,14348.0,310853.0,3.29,1241.53,22.73,1390.553,2.060359151032287,6.9879045036238985,47.614506864252505,0.17674082916045997,4.615686514204463,0.5300000000000002,3.4755903942753705,-4.18169659591936,1.3257019093072309,0.006646820496768069
2011-01-01,0.4519,220.223,96.5235,10474.7,14046.0,311042.0,3.39,1282.62,22.96333333333333,1360.46,5.702306122551093,5.4028920764187305,47.564060066387256,-0.10600454328315578,4.515788864526334,0.10000000000000009,2.929929215346901,-1.0010255102125918,-2.663055366655964,0.028095620246485986
2011-02-01,0.4231,221.309,103.71631578947368,10512.4,13828.0,311205.0,3.58,1321.12,23.196666666666665,1374.68,5.903094806301112,7.187293729161404,47.50100538161575,-0.1326558683173662,4.4433733391173025,0.18999999999999995,2.611788018044886,-1.7294245671917592,0.5478853235279857,-0.001255580003796386
2011-03-01,0.5489,223.467,114.64347826086957,10583.5,13728.0,311367.0,3.41,1304.49,23.43,1423.26,11.644604567950978,10.016768448037539,47.360460381174846,-0.29631653305570715,4.408945071250325,-0.16999999999999993,-2.08759045325627,0.687949619337418,2.502520109629014,0.12399321974592137
2011-04-01,0.591,224.906,123.25888888888888,10624.6,13956.0,311548.0,3.46,1331.51,23.73333333333333,1480.89,7.702541985316458,7.245980733856072,47.24018034200955,-0.2542902522863155,4.47956655154262,0.04999999999999982,1.5566954296250646,-0.7577118321097035,3.32744584034792,0.16554201949563896
